building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10215, 0.0, 0.0, 0.0, 100.0
10219, 0.0, 0.0, 0.0, 100.0
1022, 0.0, 0.0, 0.0, 100.0
1023, 0.0, 0.0, 0.0, 100.0
1024, 0.0, 0.0, 0.0, 100.0
10243, 0.0, 0.0, 0.0, 100.0
10244, 0.0, 0.0, 0.0, 100.0
10245, 0.0, 0.0, 0.0, 100.0
10247, 0.0, 0.0, 0.0, 100.0
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.0, 0.0, 0.0, 100.0
10009, 0.0, 0.0, 0.0, 100.0
10014, 0.0, 0.0, 0.0, 100.0
10019, 0.0, 0.0, 0.0, 100.0
10029, 0.0, 0.0, 0.0, 100.0
10031, 0.0, 0.0, 0.0, 100.0
10051, 0.0, 0.0, 0.0, 100.0
10053, 0.0, 0.0, 0.0, 100.0
10056, 0.0, 0.0, 0.0, 100.0
10064, 0.0, 0.0, 0.0, 100.0
10075, 0.0, 0.0, 0.0, 100.0
10079, 0.0, 0.0, 0.0, 100.0
10080, 0.0, 0.0, 0.0, 100.0
10082, 0.0, 0.0, 0.0, 100.0
10083, 0.0, 0.0, 0.0, 100.0
10084, 0.0, 0.0, 0.0, 100.0
10085, 0.0, 0.0, 0.0, 100.0
10086, 0.0, 0.0, 0.0, 100.0
10087, 0.0, 0.0, 0.0, 100.0
10089, 0.0, 0.0, 0.0, 100.0
10090, 0.0, 0.0, 0.0, 100.0
10093, 0.0, 0.0, 0.0, 100.0
10094, 0.0, 0.0, 0.0, 100.0
10097, 0.0, 0.0, 0.0, 100.0
10117, 0.0, 0.0, 0.0, 100.0
10119, 0.0, 0.0, 0.0, 100.0
10120, 0.0, 0.0, 0.0, 100.0
10124, 0.0, 0.0, 0.0, 100.0
10126, 0.0, 0.0, 0.0, 100.0
10128, 0.0, 0.0, 0.0, 100.0
10136, 0.0, 0.0, 0.0, 100.0
10144, 0.0, 0.0, 0.0, 100.0
10145, 0.0, 0.0, 0.0, 100.0
10150, 0.0, 0.0, 0.0, 100.0
10161, 0.0, 0.0, 0.0, 100.0
10165, 0.0, 0.0, 0.0, 100.0
10167, 0.0, 0.0, 0.0, 100.0
10168, 0.0, 0.0, 0.0, 100.0
10174, 0.0, 0.0, 0.0, 100.0
10176, 0.0, 0.0, 0.0, 100.0
10177, 0.0, 0.0, 0.0, 100.0
10180, 0.0, 0.0, 0.0, 100.0
10182, 0.0, 0.0, 0.0, 100.0
10198, 0.0, 0.0, 0.0, 100.0
10199, 0.0, 0.0, 0.0, 100.0
10200, 0.0, 0.0, 0.0, 100.0
10201, 0.0, 0.0, 0.0, 100.0
10202, 0.0, 0.0, 0.0, 100.0
10203, 0.0, 0.0, 0.0, 100.0
10204, 0.0, 0.0, 0.0, 100.0
10205, 0.0, 0.0, 0.0, 100.0
10206, 0.0, 0.0, 0.0, 100.0
10207, 0.0, 0.0, 0.0, 100.0
10208, 0.0, 0.0, 0.0, 100.0
1021, 0.0, 0.0, 0.0, 100.0
10215, 0.0, 0.0, 0.0, 100.0
10219, 0.0, 0.0, 0.0, 100.0
1022, 0.0, 0.0, 0.0, 100.0
1023, 0.0, 0.0, 0.0, 100.0
1024, 0.0, 0.0, 0.0, 100.0
10243, 0.0, 0.0, 0.0, 100.0
10244, 0.0, 0.0, 0.0, 100.0
10245, 0.0, 0.0, 0.0, 100.0
10247, 0.0, 0.0, 0.0, 100.0
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.0, 0.0, 0.0, 100.0
10009, 0.0, 0.0, 0.0, 100.0
10014, 0.0, 0.0, 0.0, 100.0
10019, 0.0, 0.0, 0.0, 100.0
10029, 0.0, 0.0, 0.0, 100.0
10031, 0.0, 0.0, 0.0, 100.0
10051, 0.0, 0.0, 0.0, 100.0
10053, 0.0, 0.0, 0.0, 100.0
10056, 0.0, 0.0, 0.0, 100.0
10064, 0.0, 0.0, 0.0, 100.0
10075, 0.0, 0.0, 0.0, 100.0
10079, 0.0, 0.0, 0.0, 100.0
10080, 0.0, 0.0, 0.0, 100.0
10082, 0.0, 0.0, 0.0, 100.0
10083, 0.0, 0.0, 0.0, 100.0
10084, 0.0, 0.0, 0.0, 100.0
10085, 0.0, 0.0, 0.0, 100.0
10086, 0.0, 0.0, 0.0, 100.0
10087, 0.0, 0.0, 0.0, 100.0
10089, 0.0, 0.0, 0.0, 100.0
10090, 0.0, 0.0, 0.0, 100.0
10093, 0.0, 0.0, 0.0, 100.0
10094, 0.0, 0.0, 0.0, 100.0
10097, 0.0, 0.0, 0.0, 100.0
10117, 0.0, 0.0, 0.0, 100.0
10119, 0.0, 0.0, 0.0, 100.0
10120, 0.0, 0.0, 0.0, 100.0
10124, 0.0, 0.0, 0.0, 100.0
10126, 0.0, 0.0, 0.0, 100.0
10128, 0.0, 0.0, 0.0, 100.0
10136, 0.0, 0.0, 0.0, 100.0
10144, 0.0, 0.0, 0.0, 100.0
10145, 0.0, 0.0, 0.0, 100.0
10150, 0.0, 0.0, 0.0, 100.0
10161, 0.0, 0.0, 0.0, 100.0
10165, 0.0, 0.0, 0.0, 100.0
10167, 0.0, 0.0, 0.0, 100.0
10168, 0.0, 0.0, 0.0, 100.0
10174, 0.0, 0.0, 0.0, 100.0
10176, 0.0, 0.0, 0.0, 100.0
10177, 0.0, 0.0, 0.0, 100.0
10180, 0.0, 0.0, 0.0, 100.0
10182, 0.0, 0.0, 0.0, 100.0
10198, 0.0, 0.0, 0.0, 100.0
10199, 0.0, 0.0, 0.0, 100.0
10200, 0.0, 0.0, 0.0, 100.0
10201, 0.0, 0.0, 0.0, 100.0
10202, 0.0, 0.0, 0.0, 100.0
10203, 0.0, 0.0, 0.0, 100.0
10204, 0.0, 0.0, 0.0, 100.0
10205, 0.0, 0.0, 0.0, 100.0
10206, 0.0, 0.0, 0.0, 100.0
10207, 0.0, 0.0, 0.0, 100.0
10208, 0.0, 0.0, 0.0, 100.0
1021, 0.0, 0.0, 0.0, 100.0
10215, 0.0, 0.0, 0.0, 100.0
10219, 0.0, 0.0, 0.0, 100.0
1022, 0.0, 0.0, 0.0, 100.0
1023, 0.0, 0.0, 0.0, 100.0
1024, 0.0, 0.0, 0.0, 100.0
10243, 0.0, 0.0, 0.0, 100.0
10244, 0.0, 0.0, 0.0, 100.0
10245, 0.0, 0.0, 0.0, 100.0
10247, 0.0, 0.0, 0.0, 100.0
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.0, 0.0, 0.0, 100.0
10009, 0.0, 0.0, 0.0, 100.0
10014, 0.0, 0.0, 0.0, 100.0
10019, 0.0, 0.0, 0.0, 100.0
10029, 0.0, 0.0, 0.0, 100.0
10031, 0.0, 0.0, 0.0, 100.0
10051, 0.0, 0.0, 0.0, 100.0
10053, 0.0, 0.0, 0.0, 100.0
10056, 0.0, 0.0, 0.0, 100.0
10064, 0.0, 0.0, 0.0, 100.0
10075, 0.0, 0.0, 0.0, 100.0
10079, 0.0, 0.0, 0.0, 100.0
10080, 0.0, 0.0, 0.0, 100.0
10082, 0.0, 0.0, 0.0, 100.0
10083, 0.0, 0.0, 0.0, 100.0
10084, 0.0, 0.0, 0.0, 100.0
10085, 0.0, 0.0, 0.0, 100.0
10086, 0.0, 0.0, 0.0, 100.0
10087, 0.0, 0.0, 0.0, 100.0
10089, 0.0, 0.0, 0.0, 100.0
10090, 0.0, 0.0, 0.0, 100.0
10093, 0.0, 0.0, 0.0, 100.0
10094, 0.0, 0.0, 0.0, 100.0
10097, 0.0, 0.0, 0.0, 100.0
10117, 0.0, 0.0, 0.0, 100.0
10119, 0.0, 0.0, 0.0, 100.0
10120, 0.0, 0.0, 0.0, 100.0
10124, 0.0, 0.0, 0.0, 100.0
10126, 0.0, 0.0, 0.0, 100.0
10128, 0.0, 0.0, 0.0, 100.0
10136, 0.0, 0.0, 0.0, 100.0
10144, 0.0, 0.0, 0.0, 100.0
10145, 0.0, 0.0, 0.0, 100.0
10150, 0.0, 0.0, 0.0, 100.0
10161, 0.0, 0.0, 0.0, 100.0
10165, 0.0, 0.0, 0.0, 100.0
10167, 0.0, 0.0, 0.0, 100.0
10168, 0.0, 0.0, 0.0, 100.0
10174, 0.0, 0.0, 0.0, 100.0
10176, 0.0, 0.0, 0.0, 100.0
10177, 0.0, 0.0, 0.0, 100.0
10180, 0.0, 0.0, 0.0, 100.0
10182, 0.0, 0.0, 0.0, 100.0
10198, 0.0, 0.0, 0.0, 100.0
10199, 0.0, 0.0, 0.0, 100.0
10200, 0.0, 0.0, 0.0, 100.0
10201, 0.0, 0.0, 0.0, 100.0
10202, 0.0, 0.0, 0.0, 100.0
10203, 0.0, 0.0, 0.0, 100.0
10204, 0.0, 0.0, 0.0, 100.0
10205, 0.0, 0.0, 0.0, 100.0
10206, 0.0, 0.0, 0.0, 100.0
10207, 0.0, 0.0, 0.0, 100.0
10208, 0.0, 0.0, 0.0, 100.0
1021, 0.0, 0.0, 0.0, 100.0
10215, 0.0, 0.0, 0.0, 100.0
10219, 0.0, 0.0, 0.0, 100.0
1022, 0.0, 0.0, 0.0, 100.0
1023, 0.0, 0.0, 0.0, 100.0
1024, 0.0, 0.0, 0.0, 100.0
10243, 0.0, 0.0, 0.0, 100.0
10244, 0.0, 0.0, 0.0, 100.0
10245, 0.0, 0.0, 0.0, 100.0
10247, 0.0, 0.0, 0.0, 100.0
building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 0.0, 0.0, 0.0, 100.0
10009, 0.0, 0.0, 0.0, 100.0
10014, 0.0, 0.0, 0.0, 100.0
10019, 0.0, 0.0, 0.0, 100.0
10029, 0.0, 0.0, 0.0, 100.0
10031, 0.0, 0.0, 0.0, 100.0
10051, 0.0, 0.0, 0.0, 100.0
10053, 0.0, 0.0, 0.0, 100.0
10056, 0.0, 0.0, 0.0, 100.0
10064, 0.0, 0.0, 0.0, 100.0
10075, 0.0, 0.0, 0.0, 100.0
10079, 0.0, 0.0, 0.0, 100.0
10080, 0.0, 0.0, 0.0, 100.0
10082, 0.0, 0.0, 0.0, 100.0
10083, 0.0, 0.0, 0.0, 100.0
10084, 0.0, 0.0, 0.0, 100.0
10085, 0.0, 0.0, 0.0, 100.0
10086, 0.0, 0.0, 0.0, 100.0
10087, 0.0, 0.0, 0.0, 100.0
10089, 0.0, 0.0, 0.0, 100.0
10090, 0.0, 0.0, 0.0, 100.0
10093, 0.0, 0.0, 0.0, 100.0
10094, 0.0, 0.0, 0.0, 100.0
10097, 0.0, 0.0, 0.0, 100.0
10117, 0.0, 0.0, 0.0, 100.0
10119, 0.0, 0.0, 0.0, 100.0
10120, 0.0, 0.0, 0.0, 100.0
10124, 0.0, 0.0, 0.0, 100.0
10126, 0.0, 0.0, 0.0, 100.0
10128, 0.0, 0.0, 0.0, 100.0
10136, 0.0, 0.0, 0.0, 100.0
10144, 0.0, 0.0, 0.0, 100.0
10145, 0.0, 0.0, 0.0, 100.0
10150, 0.0, 0.0, 0.0, 100.0
10161, 0.0, 0.0, 0.0, 100.0
10165, 0.0, 0.0, 0.0, 100.0
10167, 0.0, 0.0, 0.0, 100.0
10168, 0.0, 0.0, 0.0, 100.0
10174, 0.0, 0.0, 0.0, 100.0
10176, 0.0, 0.0, 0.0, 100.0
10177, 0.0, 0.0, 0.0, 100.0
10180, 0.0, 0.0, 0.0, 100.0
10182, 0.0, 0.0, 0.0, 100.0
10198, 0.0, 0.0, 0.0, 100.0
10199, 0.0, 0.0, 0.0, 100.0
10200, 0.0, 0.0, 0.0, 100.0
10201, 0.0, 0.0, 0.0, 100.0
10202, 0.0, 0.0, 0.0, 100.0
10203, 0.0, 0.0, 0.0, 100.0
10204, 0.0, 0.0, 0.0, 100.0
10205, 0.0, 0.0, 0.0, 100.0
10206, 0.0, 0.0, 0.0, 100.0
10207, 0.0, 0.0, 0.0, 100.0
10208, 0.0, 0.0, 0.0, 100.0
1021, 0.0, 0.0, 0.0, 100.0
10215, 0.0, 0.0, 0.0, 100.0
10219, 0.0, 0.0, 0.0, 100.0
1022, 0.0, 0.0, 0.0, 100.0
1023, 0.0, 0.0, 0.0, 100.0
1024, 0.0, 0.0, 0.0, 100.0
10243, 0.0, 0.0, 0.0, 100.0
10244, 0.0, 0.0, 0.0, 100.0
10245, 0.0, 0.0, 0.0, 100.0
10247, 0.0, 0.0, 0.0, 100.0

------------------------------------------------------------
Sender: LSF System <lsfadmin@hpc.dtu.dk>
Subject: Job 24570321: <HPC_mini_project_v0_pfca> in cluster <dcc> Done

Job <HPC_mini_project_v0_pfca> was submitted from host <hpclogin1> by user <pfca> in cluster <dcc> at Fri Apr  4 15:51:44 2025
Job was executed on host(s) <20*n-62-11-62>, in queue <hpc>, as user <pfca> in cluster <dcc> at Fri Apr  4 15:55:55 2025
</zhome/3e/b/164967> was used as the home directory.
</zhome/3e/b/164967/Documents/HPC_02613/malaka_performance/source_PFCA> was used as the working directory.
Started at Fri Apr  4 15:55:55 2025
Terminated at Fri Apr  4 16:55:00 2025
Results reported at Fri Apr  4 16:55:00 2025

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
#!/bin/bash
#BSUB -J HPC_mini_project_v0_pfca
#BSUB -q hpc
#BSUB -o batch_output_out/Output_%J.out
#BSUB -e batch_output_err/Output_%J.err
#BSUB -W 3:00
#BSUB -n 20
#BSUB -R "rusage[mem=512MB]"
#BSUB -R "span[hosts=1]"
#BSUB -R "select[model == XeonGold6226R]"
# -- end of LSF options -- 

source /dtu/projects/02613_2025/conda/conda_init.sh
conda activate 02613

#kernprof -l simulate.py
time simulate_dynamic_scheduling.py 64 4 8
time simulate_dynamic_scheduling.py 64 4 4
time simulate_dynamic_scheduling.py 64 4 2
time simulate_dynamic_scheduling.py 64 8 8
time simulate_dynamic_scheduling.py 64 8 4
time simulate_dynamic_scheduling.py 64 8 2
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   9499.62 sec.
    Max Memory :                                 568 MB
    Average Memory :                             480.63 MB
    Total Requested Memory :                     10240.00 MB
    Delta Memory :                               9672.00 MB
    Max Swap :                                   -
    Max Processes :                              12
    Max Threads :                                16
    Run time :                                   3546 sec.
    Turnaround time :                            3796 sec.

The output (if any) is above this job summary.



PS:

Read file <batch_output_err/Output_24570321.err> for stderr output of this job.

